@relation 'Reputation Site Dataset'

@attribute trust_score_1 numeric
@attribute trust_score_2 numeric
@attribute safety_score_1 numeric
@attribute safety_score_2 numeric
@attribute category_negative numeric
@attribute category_questionable numeric
@attribute category_neutral numeric
@attribute category_positive numeric
@attribute blacklist_mal numeric
@attribute blacklist_phis numeric
@attribute blacklist_scam numeric
@attribute blacklist_spam numeric
@attribute class {malware,phishing,spamming}

@data
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
50,2,0,0,0,0,0,0,0,0,0,0,malware
26,8,0,0,14,0,0,0,0,0,0,0,malware
26,8,0,0,14,0,0,0,0,0,0,0,malware
50,3,0,0,0,0,0,0,0,0,0,0,malware
61,7,62,7,4,0,0,7,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
7,11,1,7,34,0,0,0,0,0,0,0,malware
8,11,2,8,6,0,0,0,0,0,0,0,malware
2,13,1,7,12,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
27,8,0,0,16,0,0,0,1,0,0,0,malware
17,10,9,6,37,0,6,0,0,0,0,0,malware
64,5,0,0,0,0,0,5,0,0,0,0,malware
1,14,1,6,23,0,0,0,0,0,0,0,malware
34,7,1,7,0,0,0,0,0,0,0,0,malware
49,5,10,5,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
26,8,0,0,14,0,0,0,0,0,0,0,malware
22,17,26,9,12,0,0,0,0,0,0,0,malware
12,10,0,0,3,0,0,0,1,0,0,0,malware
29,9,15,6,12,0,0,0,0,0,0,0,malware
37,7,0,0,0,0,0,0,0,0,0,0,malware
16,10,9,6,16,0,0,0,0,0,0,0,malware
11,11,9,6,12,0,0,0,0,0,0,0,malware
8,11,2,7,12,0,0,0,0,0,0,0,malware
5,12,3,7,12,0,0,0,0,0,0,0,malware
0,0,1,7,0,0,0,0,0,0,0,0,malware
2,22,3,16,5,0,0,0,0,0,0,0,malware
26,8,0,0,0,0,0,0,0,0,0,0,malware
5,12,2,9,27,0,0,0,0,0,0,0,malware
50,4,9,2,0,0,0,0,0,0,0,0,malware
15,10,2,7,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
7,11,1,7,8,0,0,0,0,0,0,0,malware
26,8,0,0,0,0,0,0,0,0,0,0,malware
36,7,43,3,4,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
26,8,0,0,21,0,0,0,0,0,0,0,malware
26,8,0,0,14,0,0,0,0,0,0,0,malware
26,8,0,0,14,0,0,0,0,0,0,0,malware
5,12,3,7,10,0,0,0,0,0,0,0,malware
34,7,1,5,11,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
4,13,3,6,75,0,0,0,0,0,0,0,malware
11,12,6,13,12,3,0,0,0,0,0,1,malware
12,10,0,0,0,0,0,0,0,0,0,0,malware
42,6,0,0,10,0,0,0,1,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
34,7,2,3,12,0,0,0,0,0,0,0,malware
42,6,0,0,10,0,0,0,1,0,0,0,malware
2,14,2,7,16,0,0,0,0,0,0,0,malware
5,12,3,7,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
3,13,2,8,0,0,0,0,0,0,0,0,malware
26,8,1,7,12,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
50,2,0,0,6,0,0,0,0,0,0,0,malware
1,15,2,7,65,0,5,0,0,0,0,0,malware
50,2,9,2,49,0,0,14,0,0,0,0,malware
26,8,9,2,49,0,0,0,0,0,0,0,malware
