@relation 'Reputation Site Dataset'

@attribute token_count numeric
@attribute avg_token_count numeric
@attribute SLD_URL_mal numeric
@attribute SLD_URL_phis numeric
@attribute SLD_URL_spam numeric
@attribute inbound_link_google numeric
@attribute inbound_link_yahoo numeric
@attribute inbound_link_bing numeric
@attribute lookup_time numeric
@attribute class {malware,phishing,spamming}

@data
3,6.333333,0.000643,0,0,0,0,0,364,malware
3,6.666667,0.000643,0,0,0,0,0,267,malware
3,6.333333,0.000643,0,0,0,0,0,301,malware
3,6,0.000643,0,0,0,0,0,271,malware
2,8.5,0.000643,0,0,0,0,0,113,malware
2,4.5,0.000643,0,0,0,0,0,661,malware
3,3.666667,0.000643,0.002217,0.000034,0,0,0,107,malware
5,3,0.000643,0,0,0,0,0,470,malware
3,5,0.000643,0,0,0,0,0,500,malware
4,4.25,0.001928,0,0,0,0,0,1735,malware
2,10.5,0.000643,0,0,0,0,0,324,malware
3,4.333333,0.000643,0,0,0,0,0,492,malware
2,5.5,0.000643,0,0,0,0,0,302,malware
2,8.5,0.000643,0,0,0,0,0,305,malware
2,5.5,0.000643,0,0,0,0,0,63,malware
4,7.5,0.000643,0,0,0,0,0,146,malware
5,3,0.030848,0.016694,0.010558,0,0,0,93,malware
3,5.333333,0.007712,0,0,0,0,0,97,malware
5,5.4,0.008355,0,0,0,0,0,130,malware
3,7.666667,0.007069,0,0,0,0,0,58,malware
3,4.333333,0.000643,0,0,0,0,0,241,malware
3,3.333333,0.001285,0,0,0,0,0,73,malware
3,7.333333,0.000643,0,0,0,0,0,291,malware
3,6.333333,0.000643,0,0,0,0,0,71,malware
3,5.666667,0.000643,0,0,0,0,0,400,malware
2,4.5,0.000643,0,0,0,0,0,617,malware
2,15.5,0.000643,0,0,0,0,0,139,malware
4,5.75,0.000643,0.000312,0,0,0,0,1004,malware
3,7.333333,0.030848,0.016694,0.010558,0,0,0,399,malware
2,5,0.000643,0,0,0,0,0,423,malware
3,7.333333,0.000643,0,0,0,0,0,131,malware
2,7.5,0.000643,0,0,0,0,0,75,malware
3,3,0.001928,0.004606,0,0,0,0,474,malware
3,5,0.000643,0,0,0,0,0,265,malware
3,5.666667,0.000643,0,0,0,0,0,340,malware
3,12.666667,0.000643,0,0,0,0,0,107,malware
3,3.666667,0.030848,0.016694,0.010558,0,0,0,415,malware
2,5,0.000643,0,0,0,0,0,780,malware
3,6,0.000643,0,0,0,0,0,301,malware
2,8.5,0.000643,0,0,0,0,0,545,malware
3,4,0.000643,0,0,0,0,0,367,malware
8,3.75,0.001285,0.003256,0,0,0,0,80,malware
8,3.75,0.001285,0.003256,0,0,0,0,110,malware
2,2.5,0.000643,0,0,0,0,0,1262,malware
3,8.333333,0.005784,0,0,0,0,0,86,malware
3,4.333333,0.001928,0.007377,0.000259,0,0,0,427,malware
2,8.5,0.000643,0,0,0,0,0,375,malware
3,10,0.003213,0,0,0,0,0,245,malware
3,3.666667,0.030848,0.016694,0.010558,0,0,0,334,malware
3,10.666667,0.001928,0,0,0,0,0,71,malware
3,6,0.007712,0,0,0,0,0,78,malware
3,5.333333,0.006427,0,0,0,0,0,284,malware
2,8,0.000643,0,0,0,0,0,84,malware
3,6,0.007712,0,0,0,0,0,79,malware
3,3.333333,0.000643,0,0,0,0,0,365,malware
3,4.333333,0.000643,0,0,0,0,0,461,malware
3,4.333333,0.000643,0,0,0,0,0,92,malware
2,9,0.000643,0,0,0,0,0,270,malware
2,8,0.000643,0,0,0,0,0,24006,malware
2,7,0.000643,0,0,0,0,0,270,malware
2,3.5,0.000643,0,0,0,0,0,354,malware
2,6,0.000643,0,0,0,0,0,75,malware
3,2.666667,0.000643,0,0,0,0,0,427,malware
3,5.666667,0.000643,0,0,0,0,0,283,malware
3,4,0.000643,0,0,0,0,0,264,malware
